,Titles,Year,Model,Make,Colour,Style,Condition,Price,Mileages,Dealer,City,Province,Posting Link,Image Link
1196,"New 2024 MINI Cooper Countryman Cooper S for sale in Winnipeg, MB",2024,2024 MINI Cooper Countryman,MINI,Nanuq White,Sedan,New,49768.0,90.0,Winnipeg Mini,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-mini-cooper-countryman-10788990/,https://images.carpages.ca/inventory/10788990.388264482?w=320&h=240&q=75&s=99f76225da18f201904027b83e7b53e4
1197,"Used 2010 Subaru Legacy Ltd Awd for sale in Brantford, ON",2010,2010 Subaru Legacy,Subaru,,Sedan,Used,4600.0,245000.0,J.Domotor Enterprises,Brantford,ON,https://www.carpages.ca/used-cars/ontario/brantford/2010-subaru-legacy-10788549/,https://images.carpages.ca/inventory/10788549.387782436?w=320&h=240&q=75&s=85c249af4e9c055c8c78fc7928dcb12e
1198,"Used 2020 Honda Civic Sedan LX CVT for sale in Orangeville, ON",2020,2020 Honda Civic,Honda,Aegean Blue Met,Sedan,Used,25206.5,56209.0,The Humberview Group,Orangeville,ON,https://www.carpages.ca/used-cars/ontario/orangeville/2020-honda-civic-10788387/,https://images.carpages.ca/inventory/10788387.389393157?w=320&h=240&q=75&s=22b4ecae7f864bdabad3a027212e9376
1199,"Used 2020 Honda Civic Sedan Sport CVT for sale in Orangeville, ON",2020,2020 Honda Civic,Honda,Modern Steel Met,Sedan,Used,27997.0,50209.0,The Humberview Group,Orangeville,ON,https://www.carpages.ca/used-cars/ontario/orangeville/2020-honda-civic-10788375/,https://images.carpages.ca/inventory/10788375.389393223?w=320&h=240&q=75&s=888a48da84e7aa9bf7f73ff34252aa79
1200,"Used 2009 BMW 5 Series 528i xDrive for sale in North York, ON",2009,2009 BMW 5 Series,BMW,Blue,Sedan,Used,9950.0,217611.0,Vision Fine Cars,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2009-bmw-5-series-10788270/,https://images.carpages.ca/inventory/10788270.387767589?w=320&h=240&q=75&s=2dea74d8f4d13e552308dcd084c7f04d
1201,"Used 2018 Ford Focus SE for sale in Sherwood Park, AB",2018,2018 Ford Focus,Ford,Silver,Sedan,Used,18995.0,91922.0,Park Mazda,Sherwood Park,AB,https://www.carpages.ca/used-cars/alberta/sherwood-park/2018-ford-focus-10788069/,https://images.carpages.ca/inventory/10788069.387764313?w=320&h=240&q=75&s=dd6e8328c65c31e3032e8dd09e993041
1202,"Used 2019 Subaru WRX STI MANUAL - APPLE CARPLAY|CAMERA|HEATED SEAT for sale in North York, ON",2019,2019 Subaru WRX STI,Subaru,Black,Sedan,Used,37895.0,79000.0,Monaco Motorcars Inc,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2019-subaru-wrx-sti-10788018/,https://images.carpages.ca/inventory/10788018.387763374?w=320&h=240&q=75&s=b8cd66c3a5a3c8782422bdd34d498d66
1203,"Used 2010 Dodge Charger 4dr Sdn SE RWD for sale in Sarnia, ON",2010,2010 Dodge Charger,Dodge,Red,Sedan,Used,9495.0,114378.0,Lynmar Auto Sales,Sarnia,ON,https://www.carpages.ca/used-cars/ontario/sarnia/2010-dodge-charger-10787970/,https://images.carpages.ca/inventory/10787970.387762552?w=320&h=240&q=75&s=844e2d700eb158beb91eab0fec61310c
1204,"Used 2011 Chevrolet Malibu  for sale in Kitchener, ON",2011,2011 Chevrolet Malibu,Chevrolet,,Sedan,Used,8495.0,150013.0,AutoSmarto,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2011-chevrolet-malibu-10787958/,https://images.carpages.ca/inventory/10787958.387762357?w=320&h=240&q=75&s=900a2d738bb43f44f7a17325c9096455
1205,"Used 2011 Mercedes-Benz C-Class C 350 4MATIC for sale in Brantford, ON",2011,2011 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,14988.0,126638.0,Munro Motors,Brantford,ON,https://www.carpages.ca/used-cars/ontario/brantford/2011-mercedes-benz-c-class-10787949/,https://images.carpages.ca/inventory/10787949.388933275?w=320&h=240&q=75&s=6a4674b039aa64e64da72b6f96df78fe
1206,"Used 2014 MINI Cooper Countryman AUTO-LEATHER-POWER SUNROOF for sale in Oshawa, ON",2014,2014 MINI Cooper Countryman,MINI,Crimson Red,Sedan,Used,9989.0,145868.0,R.E.R. Automobiles Ltd,Oshawa,ON,https://www.carpages.ca/used-cars/ontario/oshawa/2014-mini-cooper-countryman-10787940/,https://images.carpages.ca/inventory/10787940.387760692?w=320&h=240&q=75&s=1cbd709e74d69107119db7b709676922
1207,"Used 2016 Chrysler 200 S for sale in North York, ON",2016,2016 Chrysler 200,Chrysler,Grey,Sedan,Used,13490.0,123587.0,CrediCar,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2016-chrysler-200-10787904/,https://images.carpages.ca/inventory/10787904.387759543?w=320&h=240&q=75&s=6fa04f9f0c7f9b8acce288d464d1b0bd
1208,"Used 2008 Audi A6 4dr Sdn 3.2L for sale in Etobicoke, ON",2008,2008 Audi A6,Audi,Black,Sedan,Used,5800.0,174099.0,1st Auto Group,Etobicoke,ON,https://www.carpages.ca/used-cars/ontario/etobicoke/2008-audi-a6-10787898/,https://images.carpages.ca/inventory/10787898.387759174?w=320&h=240&q=75&s=803dec3b10a9fa688477c49aad85d8d2
1209,"Used 2016 Mitsubishi Lancer ES for sale in Ottawa, ON",2016,2016 Mitsubishi Lancer,Mitsubishi,White,Sedan,Used,18900.0,36638.0,GO2 Auto,Ottawa,ON,https://www.carpages.ca/used-cars/ontario/ottawa/2016-mitsubishi-lancer-10787868/,https://images.carpages.ca/inventory/10787868.387895728?w=320&h=240&q=75&s=a1b65966a165031d5f7f4d5b9ea521c7
1210,"Used 2021 Kia K5 EX for sale in Charlottetown, PE",2021,2021 Kia K5,Kia,White,Sedan,Used,25995.0,83936.0,Discover Kia,Charlottetown,PE,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2021-kia-k5-10787856/,https://images.carpages.ca/inventory/10787856.388691676?w=320&h=240&q=75&s=93dd0e61e4b415f1a4e30bf492e0131f
1211,"Used 2020 Hyundai Elantra Limited for sale in Truro, NS",2020,2020 Hyundai Elantra,Hyundai,Blue,Sedan,Used,23900.0,38000.0,Scammell Auto Limited,Truro,NS,https://www.carpages.ca/used-cars/nova-scotia/truro/2020-hyundai-elantra-10787841/,https://images.carpages.ca/inventory/10787841.387758142?w=320&h=240&q=75&s=066886565bfd3d1276b6534c9256e312
1212,"Used 2014 Hyundai Elantra GT GL for sale in Kitchener, ON",2014,2014 Hyundai Elantra GT,Hyundai,White,Sedan,Used,11495.0,155594.0,Vendora Credit Inc,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2014-hyundai-elantra-gt-10787826/,https://images.carpages.ca/inventory/10787826.387913563?w=320&h=240&q=75&s=4fc05e6e0cb2b9eb64d03599c3ad1d3c
1213,"Used 2000 Honda Accord *SEDAN*AUTO*4 CYLINDER*RELIABLE*AS IS SPECIAL for sale in London, ON",2000,2000 Honda Accord,Honda,Green,Sedan,Used,3995.0,200150.0,Tiger Auto Sales Ltd.,London,ON,https://www.carpages.ca/used-cars/ontario/london/2000-honda-accord-10787823/,https://images.carpages.ca/inventory/10787823.387757668?w=320&h=240&q=75&s=964c69ba8442dfa7b65810a735988c17
1214,"Used 2012 Hyundai Genesis Limited 3.8L RWD Leather Heated-Seats Sunroof for sale in Concord, ON",2012,2012 Hyundai Genesis,Hyundai,Silver,Sedan,Used,14995.0,146388.0,Manaf Auto Sales,Concord,ON,https://www.carpages.ca/used-cars/ontario/concord/2012-hyundai-genesis-10787808/,https://images.carpages.ca/inventory/10787808.387757077?w=320&h=240&q=75&s=e1e1faa9a5a10d0b1a6d74de807bc088
1215,"Used 2014 Hyundai Elantra GT GL for sale in Guelph, ON",2014,2014 Hyundai Elantra GT,Hyundai,White,Sedan,Used,11495.0,155594.0,Troy's Toys,Guelph,ON,https://www.carpages.ca/used-cars/ontario/guelph/2014-hyundai-elantra-gt-10787781/,https://images.carpages.ca/inventory/10787781.387913311?w=320&h=240&q=75&s=f0ab33c005c805978605daf940f58b09
1216,"Used 2015 Cadillac ATS *AWD*LEATHER*SUNROOF*REVCAM*COUPE*HEATED SEATS!!** for sale in Toronto, ON",2015,2015 Cadillac ATS,Cadillac,Gray,Sedan,Used,13800.0,195000.0,Weston Motors Inc.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2015-cadillac-ats-10787742/,https://images.carpages.ca/inventory/10787742.388933641?w=320&h=240&q=75&s=f9c1c71f9dfc0833e5c5e22e4182043b
1217,"Used 2013 Chrysler 300 TOURING*LEATHER*SUNRROF*SCREEN*CERT for sale in London, ON",2013,2013 Chrysler 300,Chrysler,Black,Sedan,Used,11995.0,179635.0,Tiger Auto Sales Ltd.,London,ON,https://www.carpages.ca/used-cars/ontario/london/2013-chrysler-300-10787736/,https://images.carpages.ca/inventory/10787736.387755883?w=320&h=240&q=75&s=629c16ebeb3726fb359acd5ab2d4e0b0
1218,"Used 2019 Volkswagen Jetta Highline Auto1.4L Leather HeatedSeats Pano-Sunroof for sale in Concord, ON",2019,2019 Volkswagen Jetta,Volkswagen,White,Sedan,Used,24488.0,57446.0,Manaf Auto Sales,Concord,ON,https://www.carpages.ca/used-cars/ontario/concord/2019-volkswagen-jetta-10787721/,https://images.carpages.ca/inventory/10787721.387755622?w=320&h=240&q=75&s=4fff9961656b9c5522c204f77940608d
1219,"Used 2016 Ford Focus SE for sale in Cobourg, ON",2016,2016 Ford Focus,Ford,Black,Sedan,Used,10299.0,169686.0,True North Auto Brokers,Cobourg,ON,https://www.carpages.ca/used-cars/ontario/cobourg/2016-ford-focus-10787703/,https://images.carpages.ca/inventory/10787703.387755295?w=320&h=240&q=75&s=1b465e002f4be9201fdb1e9fa0288f7c
1220,"Used 2022 BMW M5 Competition for sale in Burnaby, BC",2022,2022 BMW M5,BMW,Frozen Black,Sedan,Used,133888.0,19900.0,OpenRoad Audi,Burnaby,BC,https://www.carpages.ca/used-cars/british-columbia/burnaby/2022-bmw-m5-10787598/,https://images.carpages.ca/inventory/10787598.387753537?w=320&h=240&q=75&s=91a508e26b94d164e171894f028d68d6
1221,"Used 2013 Honda Civic Touring for sale in Caraquet, NB",2013,2013 Honda Civic,Honda,Grey,Sedan,Used,11995.0,158723.0,Gauvin Auto,Caraquet,NB,https://www.carpages.ca/used-cars/new-brunswick/caraquet/2013-honda-civic-10787586/,https://images.carpages.ca/inventory/10787586.387750810?w=320&h=240&q=75&s=47e92b1ae4fbde73c3e9dc4151aa6653
1222,Used 2008 Pontiac G6 ,2008,2008 Pontiac G6,Pontiac,White,Sedan,Used,4999.0,144821.0,Kelly and Sons Auto,Ajax,ON,https://www.carpages.ca/used-cars/ontario/ajax/2008-pontiac-g6-10787571/,https://images.carpages.ca/inventory/10787571.387746421?w=320&h=240&q=75&s=58d1921fb2572e3bcf1b237a9e7bdef4
1223,"Used 2021 Honda Civic Sedan LX CVT for sale in Port Moody, BC",2021,2021 Honda Civic,Honda,Silver,Sedan,Used,24388.0,41863.0,OpenRoad Mazda Port Moody,Port Moody,BC,https://www.carpages.ca/used-cars/british-columbia/port-moody/2021-honda-civic-10787553/,https://images.carpages.ca/inventory/10787553.388874907?w=320&h=240&q=75&s=2d0260551fa4db41d21af630fa426af1
1224,"Used 2020 Honda Civic Sedan EX CVT for sale in Burnaby, BC",2020,2020 Honda Civic,Honda,Platinum White Pearl,Sedan,Used,26970.0,29012.0,OpenRoad Honda Burnaby,Burnaby,BC,https://www.carpages.ca/used-cars/british-columbia/burnaby/2020-honda-civic-10787517/,https://images.carpages.ca/inventory/10787517.389787108?w=320&h=240&q=75&s=f674dc1265013a756cb527b9e860efee
1225,"Used 2013 Kia Rio WE APPROVE ALL CREDIT for sale in London, ON",2013,2013 Kia Rio,Kia,White,Sedan,Used,9800.0,162000.0,Redline Auto Sales,London,ON,https://www.carpages.ca/used-cars/ontario/london/2013-kia-rio-10787496/,https://images.carpages.ca/inventory/10787496.389774760?w=320&h=240&q=75&s=243fd2b1ac9c4d701c885e01e3ff66a5
1226,"Used 2021 Honda CR-V Sunroof| Auto Start| Apple Car Play| Android Auto| for sale in Vaughan, ON",2021,2021 Honda CR-V,Honda,Crystal Black Pearl,Sedan,Used,34495.0,37262.0,Maple Honda,Vaughan,ON,https://www.carpages.ca/used-cars/ontario/vaughan/2021-honda-cr-v-10787133/,https://images.carpages.ca/inventory/10787133.389569512?w=320&h=240&q=75&s=3fa7885bc445fe9233616984a148c1a0
1227,"Used 2013 Chevrolet Cruze LT for sale in Toronto, ON",2013,2013 Chevrolet Cruze,Chevrolet,Gray,Sedan,Used,7450.0,187000.0,Auto Cross Inc.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2013-chevrolet-cruze-10787055/,https://images.carpages.ca/inventory/10787055.387704919?w=320&h=240&q=75&s=43e8d1687bf61d2d8d4668e586fc74c5
1228,"Used 2020 Kia Forte EX for sale in Charlottetown, PE",2020,2020 Kia Forte,Kia,Silver,Sedan,Used,23495.0,60857.0,Discover Kia,Charlottetown,PE,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2020-kia-forte-10786818/,https://images.carpages.ca/inventory/10786818.387700965?w=320&h=240&q=75&s=15d9b7325e2fcf2d9a1112371c183e6d
1229,"Used 2005 Audi A8 4.2 V8**RUNS GREAT**ONLY 193KMS**AS IS SPECIAL for sale in London, ON",2005,2005 Audi A8,Audi,Black,Sedan,Used,3995.0,193030.0,Tiger Auto Sales Ltd.,London,ON,https://www.carpages.ca/used-cars/ontario/london/2005-audi-a8-10786704/,https://images.carpages.ca/inventory/10786704.387700281?w=320&h=240&q=75&s=5095829db1e665bd21cc5780e04bbbe8
1230,"Used 2018 Subaru WRX STI  - Aluminum Wheels -  Heated Seats for sale in Midland, ON",2018,2018 Subaru WRX,Subaru,7x,Sedan,Used,35998.0,90630.0,Bourgeois Midland Hyundai,Midland,ON,https://www.carpages.ca/used-cars/ontario/midland/2018-subaru-wrx-10786695/,https://images.carpages.ca/inventory/10786695.389700198?w=320&h=240&q=75&s=4497bafafeb41e3feaff580c47f5f630
1231,"Used 2016 Hyundai Elantra Sport  - Sunroof -  Bluetooth for sale in Midland, ON",2016,2016 Hyundai Elantra,Hyundai,WINDY SEA BLUE,Sedan,Used,13008.0,154872.0,Bourgeois Midland Hyundai,Midland,ON,https://www.carpages.ca/used-cars/ontario/midland/2016-hyundai-elantra-10786689/,https://images.carpages.ca/inventory/10786689.389700051?w=320&h=240&q=75&s=34d1d2a53508f3d8dd64c6c223324393
1232,"Used 2017 Audi A4 2.0T  Sequential Lighting | Winter Tires | Sunroof for sale in Midland, ON",2017,2017 Audi A4,Audi,Black,Sedan,Used,26988.0,76576.0,Bourgeois Nissan,Midland,ON,https://www.carpages.ca/used-cars/ontario/midland/2017-audi-a4-10786686/,https://images.carpages.ca/inventory/10786686.389693460?w=320&h=240&q=75&s=ed63c77dd97b4c7c2cc2709ca9bdfac6
1233,"Used 2022 Toyota Corolla LE  No Accident Sunroof Blindspot Push Start for sale in Mississauga, ON",2022,2022 Toyota Corolla,Toyota,Black,Sedan,Used,25995.0,71310.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2022-toyota-corolla-10786668/,https://images.carpages.ca/inventory/10786668.387698133?w=320&h=240&q=75&s=6ae73df55f0d29e5ccdf4e7a25efce2f
1234,"Used 2017 BMW 3 Series 340i xDrive  No Accident M// Harman Kardon Sunroof Navigation for sale in Mississauga, ON",2017,2017 BMW 3 Series,BMW,Black,Sedan,Used,26995.0,152620.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2017-bmw-3-series-10786665/,https://images.carpages.ca/inventory/10786665.387697983?w=320&h=240&q=75&s=5134957909d03bf75be976a764ea3bfc
1235,"Used 2021 Volkswagen Jetta Execline  No Accident Navigation Leather Panoramic Roof for sale in Mississauga, ON",2021,2021 Volkswagen Jetta,Volkswagen,White,Sedan,Used,26995.0,59805.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-volkswagen-jetta-10786656/,https://images.carpages.ca/inventory/10786656.387697524?w=320&h=240&q=75&s=739194239b9eceb03cac59c649003808
1236,"Used 2021 Mercedes-Benz C-Class C300   No Accident AMG 360CAM Panoramic Roof for sale in Mississauga, ON",2021,2021 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,39995.0,49897.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-mercedes-benz-c-class-10786653/,https://images.carpages.ca/inventory/10786653.387697278?w=320&h=240&q=75&s=64172ddd8170e19c3226c947c0c89c38
1237,"Used 2022 Toyota Camry SE for sale in Cayuga, ON",2022,2022 Toyota Camry,Toyota,Gray,Sedan,Used,29995.0,75834.0,Haldimand Motors Ltd.,Cayuga,ON,https://www.carpages.ca/used-cars/ontario/cayuga/2022-toyota-camry-10786623/,https://images.carpages.ca/inventory/10786623.387696951?w=320&h=240&q=75&s=64a3dad538a5051b6d01f8aa74082784
1238,"Used 2022 Toyota Corolla LE for sale in Cayuga, ON",2022,2022 Toyota Corolla,Toyota,White,Sedan,Used,28995.0,44956.0,Haldimand Motors Ltd.,Cayuga,ON,https://www.carpages.ca/used-cars/ontario/cayuga/2022-toyota-corolla-10786620/,https://images.carpages.ca/inventory/10786620.387696939?w=320&h=240&q=75&s=32a5376eb8e9fd34eb31963057ee6b2e
1239,"Used 2022 Toyota Corolla LE for sale in Cayuga, ON",2022,2022 Toyota Corolla,Toyota,Gray,Sedan,Used,28995.0,33805.0,Haldimand Motors Ltd.,Cayuga,ON,https://www.carpages.ca/used-cars/ontario/cayuga/2022-toyota-corolla-10786611/,https://images.carpages.ca/inventory/10786611.388432764?w=320&h=240&q=75&s=46a907c33570bb8992494099ea2c2c8f
1240,"Used 2022 Toyota Corolla LE  No Accident Sunroof Blindspot Push Start for sale in Mississauga, ON",2022,2022 Toyota Corolla,Toyota,Grey,Sedan,Used,24995.0,71105.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2022-toyota-corolla-10786587/,https://images.carpages.ca/inventory/10786587.387695715?w=320&h=240&q=75&s=7b277f79bcb23236521d8347e10f895b
1241,"Used 2021 Volkswagen Passat Highline  Sunroof Carplay Blindspot Remote Start for sale in Mississauga, ON",2021,2021 Volkswagen Passat,Volkswagen,White,Sedan,Used,25995.0,75076.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-volkswagen-passat-10786581/,https://images.carpages.ca/inventory/10786581.387695268?w=320&h=240&q=75&s=66fed98e457a9013f64c5b30b37fbb40
1242,"Used 2021 Kia Forte No Accident Carplay Heated Seats Keyless Entry for sale in Mississauga, ON",2021,2021 Kia Forte,Kia,White,Sedan,Used,21995.0,48241.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-kia-forte-10786578/,https://images.carpages.ca/inventory/10786578.387695058?w=320&h=240&q=75&s=213253e0b96a0baf44c7260df8f59da7
1243,"Used 2017 Ford Fusion SE AWD LEATHER/MOONROOF  - Bluetooth for sale in Selkirk, MB",2017,2017 Ford Fusion,Ford,Black,Sedan,Used,19794.0,134609.0,Steeltown Ford,Selkirk,MB,https://www.carpages.ca/used-cars/manitoba/selkirk/2017-ford-fusion-10786440/,https://images.carpages.ca/inventory/10786440.388202649?w=320&h=240&q=75&s=b0eea9a15db218ef2679d7c8f004ec10
1244,"Used 2017 Volkswagen Jetta 1.4T SE 6A for sale in Truro, NS",2017,2017 Volkswagen Jetta,Volkswagen,White,Sedan,Used,17900.0,157754.0,Scammell Auto Limited,Truro,NS,https://www.carpages.ca/used-cars/nova-scotia/truro/2017-volkswagen-jetta-10786425/,https://images.carpages.ca/inventory/10786425.387754065?w=320&h=240&q=75&s=a9669e29b2d0d8ce397e0dd6fb7bf9ea
1245,"Used 2012 Mazda MAZDA3 GT for sale in Truro, NS",2012,2012 Mazda MAZDA3,Mazda,Black,Sedan,Used,8900.0,138000.0,Scammell Auto Limited,Truro,NS,https://www.carpages.ca/used-cars/nova-scotia/truro/2012-mazda-mazda3-10786416/,https://images.carpages.ca/inventory/10786416.387685077?w=320&h=240&q=75&s=3a32ee370e6dc70cbc654e2e23961211
1246,"Used 2020 Honda Civic Sedan LX CVT   - New Tires/New Brakes - No Accidents for sale in Sudbury, ON",2020,2020 Honda Civic,Honda,Silver,Sedan,Used,23209.0,92145.0,Palladino Honda,Sudbury,ON,https://www.carpages.ca/used-cars/ontario/sudbury/2020-honda-civic-10786413/,https://images.carpages.ca/inventory/10786413.389066265?w=320&h=240&q=75&s=1a1ccc7ebb634b35f752fe5daf6517b9
1247,"Used 2014 Infiniti Q50 Premium | 1 Owner | No Accidents | 360 Cam for sale in Ottawa, ON",2014,2014 Infiniti Q50,Infiniti,Grey,Sedan,Used,13995.0,206551.0,Rev Motors,Ottawa,ON,https://www.carpages.ca/used-cars/ontario/ottawa/2014-infiniti-q50-10786224/,https://images.carpages.ca/inventory/10786224.387664746?w=320&h=240&q=75&s=7b1564e9ddce8cd74b3b16e1232b8bf7
1248,"Used 2023 Volkswagen Jetta GLI GLI 2.0T 6Sp for sale in Surrey, BC",2023,2023 Volkswagen Jetta,Volkswagen,Black,Sedan,Used,36995.0,9500.0,Gold Key Langley Volkswagen,Surrey,BC,https://www.carpages.ca/used-cars/british-columbia/surrey/2023-volkswagen-jetta-10786185/,https://images.carpages.ca/inventory/10786185.389743575?w=320&h=240&q=75&s=e9e75db08d1b6fcf71cd601367c1c255
1249,"Used 2017 Hyundai Elantra Limited for sale in Halifax, NS",2017,2017 Hyundai Elantra,Hyundai,Iron Gray Pearl,Sedan,Used,14900.0,151425.0,Steele Auto Group,Halifax,NS,https://www.carpages.ca/used-cars/nova-scotia/halifax/2017-hyundai-elantra-10786050/,https://images.carpages.ca/inventory/10786050.388531257?w=320&h=240&q=75&s=16bf453f74f66ff22f7488b750ee1dee
1250,"Used 2014 Chevrolet Cruze 1LT for sale in Halifax, NS",2014,2014 Chevrolet Cruze,Chevrolet,Black,Sedan,Used,6695.0,157019.0,Steele Auto Group,Halifax,NS,https://www.carpages.ca/used-cars/nova-scotia/halifax/2014-chevrolet-cruze-10786047/,https://images.carpages.ca/inventory/10786047.388367370?w=320&h=240&q=75&s=4df3b24ecc759ac6dba8f303cc715297
1251,"Used 2021 Kia K5 EX for sale in Charlottetown, PE",2021,2021 Kia K5,Kia,GLACIER WHITE P,Sedan,Used,25995.0,83936.0,Steele Auto Group,Charlottetown,PE,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2021-kia-k5-10786023/,https://images.carpages.ca/inventory/10786023.387834900?w=320&h=240&q=75&s=112da09c15cd360fd25720d046dbe166
1252,"Used 2020 Kia Forte EX for sale in Charlottetown, PE",2020,2020 Kia Forte,Kia,Ultra Silver,Sedan,Used,23495.0,60971.0,Steele Auto Group,Charlottetown,PE,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2020-kia-forte-10786020/,https://images.carpages.ca/inventory/10786020.388516782?w=320&h=240&q=75&s=c7cd4d95a17838c29fa3d59be5e6be53
